2023|58981|F|230082.12|1992-05-06|5-LOW|Clerk#000000137|0|bravely unusual requests wake asymptotes. unusual requ
2048|8383|F|41367.86|1993-11-15|1-URGENT|Clerk#000000934|0|express accounts cajole blithel
2049|14875|O|218037.68|1995-12-07|2-HIGH|Clerk#000000859|0|blithely final packages sleep fur
2050|13630|F|293706.52|1994-06-02|4-NOT SPECIFIED|Clerk#000000821|0|slyly express pinto beans after 
2051|19036|O|122651.41|1996-03-18|4-NOT SPECIFIED|Clerk#000000333|0|depths haggle quickly. fluffily even requests across th
2052|44669|F|238210.00|1992-04-13|2-HIGH|Clerk#000000767|0|blithely final packages wake blithely at the ironic
2053|70289|F|152797.53|1995-02-07|1-URGENT|Clerk#000000717|0|platelets after the quickl
2054|20044|F|238670.18|1992-06-08|4-NOT SPECIFIED|Clerk#000000103|0|pinto beans ought to wake quickly. dependencies sleep i
2055|48425|F|75910.43|1993-09-04|1-URGENT|Clerk#000000067|0|slyly silent excuses are enticingly. even
2080|47230|F|62200.18|1993-06-18|5-LOW|Clerk#000000190|0|carefully unusual warhorses wake quickly regular accounts. unusual
2081|59620|O|195633.83|1997-07-05|2-HIGH|Clerk#000000136|0|slyly even excuses haggle across the stealthily
2082|24284|F|56021.17|1995-01-10|2-HIGH|Clerk#000000354|0|special
2083|50362|F|64379.38|1993-07-14|3-MEDIUM|Clerk#000000361|0|regular requests are quickly. never pending dependenci
2084|39985|F|296039.33|1993-03-17|2-HIGH|Clerk#000000048|0|furiously final ideas according to the f
2085|24370|F|49021.03|1993-11-21|3-MEDIUM|Clerk#000000818|0|ironic orbits wake fluffily blithel
2086|70165|F|294398.94|1994-10-19|1-URGENT|Clerk#000000046|0|carefully express dependencies wake quickly. carefully ironic instruc
2087|24595|O|80026.41|1998-01-31|2-HIGH|Clerk#000000626|0|regular platelets at the theodolites nag even requests. quickly pendin
2112|31645|O|18207.86|1997-02-05|2-HIGH|Clerk#000000351|0|bold accounts sleep slyly after the slyly ironic theodolite
2113|15934|O|91093.01|1997-11-08|2-HIGH|Clerk#000000527|0|regular deposits maintain furiously quickly ironic accounts
2114|39268|F|169397.11|1995-01-16|5-LOW|Clerk#000000751|0|quickly regular pinto
2115|52051|O|172631.48|1998-05-23|4-NOT SPECIFIED|Clerk#000000101|0|even
2116|11104|F|94582.24|1994-08-26|1-URGENT|Clerk#000000197|0|furiously express asymptotes breach carefully express
2117|10942|O|190823.96|1997-04-26|2-HIGH|Clerk#000000887|0|regular dependencies are. furiously quiet requests snooze slyly above
2118|66574|O|57764.61|1996-10-09|1-URGENT|Clerk#000000196|0|unusual accounts enga
2119|31015|O|63136.62|1996-08-20|2-HIGH|Clerk#000000434|0|final
2144|67312|F|192847.25|1994-03-29|3-MEDIUM|Clerk#000000546|0|slyly express requests along the regular
2145|66713|F|32352.80|1992-10-03|1-URGENT|Clerk#000000886|0|final
2146|58760|F|240364.75|1992-09-14|4-NOT SPECIFIED|Clerk#000000476|0|carefully express instructions a
2147|49378|F|135485.35|1992-09-06|4-NOT SPECIFIED|Clerk#000000424|0|special pinto beans use. final accounts believe regular foxes. f
2148|64120|F|37153.83|1995-04-19|4-NOT SPECIFIED|Clerk#000000517|0|blithely final requests x-ray blithely about the blithely bo
2149|50321|F|139612.06|1993-03-13|5-LOW|Clerk#000000555|0|slyly regular accounts was fur
2150|40838|F|264693.05|1994-06-03|3-MEDIUM|Clerk#000000154|0|final packages engage blithely regular requests.
2151|28951|O|177992.89|1996-11-11|3-MEDIUM|Clerk#000000996|0|final accounts sleep alongside of the carefully pending Tiresias. p
2176|51703|F|104388.39|1992-11-10|1-URGENT|Clerk#000000195|0|furiously ironic sentiments past the permanently ironic theodolites unwind
2177|67465|O|229169.88|1997-01-20|3-MEDIUM|Clerk#000000161|0|sly accounts sleep among 
2178|3988|O|123000.15|1996-12-12|3-MEDIUM|Clerk#000000656|0|carefully silent instructions wake according to the fluffil
2179|20491|O|114502.67|1996-09-07|2-HIGH|Clerk#000000935|0|carefully ironic courts boost furiously. packages c
2180|37469|O|248279.74|1996-09-14|4-NOT SPECIFIED|Clerk#000000650|0|blithe requests nag carefully: slyly silent excuses across the blithe
2181|37013|O|165117.32|1995-09-13|3-MEDIUM|Clerk#000000814|0|furiously ironic ideas haggle blithely accordi
2182|11263|F|174152.26|1994-04-05|2-HIGH|Clerk#000000071|0|regular pinto beans integrate among the furiousl
2183|56006|O|70588.69|1996-06-22|1-URGENT|Clerk#000000287|0|quickly regular ideas wake ironic accounts. even
2208|33797|P|346411.80|1995-05-01|4-NOT SPECIFIED|Clerk#000000900|0|blithely express pinto 
2209|44528|F|185499.13|1992-07-10|2-HIGH|Clerk#000000056|0|slyly ruthless pinto beans inside th
2210|15877|F|58996.51|1992-01-16|2-HIGH|Clerk#000000941|0|slyly ironic tithes cajole about the platelets. 
2211|45985|F|222726.17|1994-06-30|2-HIGH|Clerk#000000464|0|carefully ironic dolphins boost across the furiously reg
2212|58114|F|23784.58|1994-03-23|3-MEDIUM|Clerk#000000954|0|slyly bold packages hang fluffily. unusual
2213|60608|F|256293.70|1993-01-15|4-NOT SPECIFIED|Clerk#000000598|0|regular
2214|57031|O|235453.23|1998-05-05|3-MEDIUM|Clerk#000000253|0|furiously final excuses dazzle. carefully b
2215|19342|O|133242.83|1996-06-16|4-NOT SPECIFIED|Clerk#000000817|0|blithely regular theodolites cajole about the final
2240|27685|F|257078.38|1992-03-06|4-NOT SPECIFIED|Clerk#000000622|0|slyly regular requests among the busily unusual deposits caj
2241|50638|F|210602.74|1993-05-11|1-URGENT|Clerk#000000081|0|blithely ruthless accounts dazzle; blithely specia
2242|40708|O|14904.89|1997-07-20|4-NOT SPECIFIED|Clerk#000000360|0|carefully final requests wake furiously slyly final pinto beans. carefully
2243|23905|O|14831.41|1995-06-10|2-HIGH|Clerk#000000813|0|carefully bold platelets boost around the furiously bold deposits. carefully
2244|63373|F|23206.06|1993-01-09|1-URGENT|Clerk#000001000|0|quickly express pinto beans sleep furiously within the final notorni
2245|28229|F|248848.26|1993-04-28|3-MEDIUM|Clerk#000000528|0|dependencies nag. quickly bold d
2246|56164|O|118782.36|1996-05-27|4-NOT SPECIFIED|Clerk#000000739|0|furiously regular reque
2247|47315|F|24498.97|1992-08-02|4-NOT SPECIFIED|Clerk#000000947|0|evenly express ideas around the blithely final soma
2272|69101|F|227412.91|1993-04-13|2-HIGH|Clerk#000000449|0|slyly ironic packages are about the slyly
2273|67127|O|197937.78|1996-12-14|5-LOW|Clerk#000000155|0|braids sleep carefully iro
2274|51997|F|78092.52|1993-09-04|4-NOT SPECIFIED|Clerk#000000258|0|carefully pending accounts cajole slyly 
2275|74164|F|55656.03|1992-10-22|4-NOT SPECIFIED|Clerk#000000206|0|ruthless
2276|20695|O|164401.81|1996-04-29|4-NOT SPECIFIED|Clerk#000000821|0|blithely ironic accounts i
2277|44353|F|103145.60|1995-01-02|4-NOT SPECIFIED|Clerk#000000385|0|fluffily regular requests wake quickly.
2278|70268|O|128331.08|1998-04-25|3-MEDIUM|Clerk#000000186|0|fluffily regular requests are even requests. spec
2279|39700|F|209792.07|1993-02-23|3-MEDIUM|Clerk#000000898|0|even asymptotes sleep silent
2304|22462|F|128068.71|1994-01-07|4-NOT SPECIFIED|Clerk#000000415|0|ironic
2305|20984|F|176049.77|1993-01-26|2-HIGH|Clerk#000000440|0|special
2306|13355|O|390486.32|1995-07-26|2-HIGH|Clerk#000000975|0|carefully regular accounts believe against the unu
2307|52021|F|82746.17|1993-06-29|5-LOW|Clerk#000000952|0|requests ought to us
2308|11945|F|103435.95|1992-10-25|4-NOT SPECIFIED|Clerk#000000609|0|even packages haggle blithely across the fluffily ir
2309|49753|O|203805.47|1995-09-04|5-LOW|Clerk#000000803|0|bold
2310|15197|O|138729.92|1996-09-20|5-LOW|Clerk#000000917|0|special
2311|35803|P|266889.88|1995-05-02|2-HIGH|Clerk#000000761|0|excuses cajole around the furiou
2336|70694|O|21965.96|1996-01-07|4-NOT SPECIFIED|Clerk#000000902|0|requests wake-- unusual realms cajole. special requ
2337|70069|O|63761.29|1997-06-18|4-NOT SPECIFIED|Clerk#000000754|0|slyly special requests above the final
2338|69685|O|42956.81|1997-09-15|2-HIGH|Clerk#000000951|0|carefully regular deposits are. boldly fluffy accoun
2339|54176|F|105987.03|1993-12-15|5-LOW|Clerk#000000847|0|carefully final accounts across the express pinto beans cajole slyly ironic
2340|32231|O|44897.45|1996-01-12|1-URGENT|Clerk#000000964|0|regular instructions use s
2341|40757|F|62600.69|1993-05-30|5-LOW|Clerk#000000443|0|blithe packages after the furiously fi
2342|18214|O|163393.00|1996-06-09|1-URGENT|Clerk#000000615|0|slyly express frays
2343|35513|O|142553.70|1995-08-21|3-MEDIUM|Clerk#000000170|0|packages detect blithely about the slyly r
2368|6416|F|158377.59|1993-08-20|1-URGENT|Clerk#000000830|0|special accounts against the blithely regular
2369|54812|O|105647.54|1996-12-24|2-HIGH|Clerk#000000752|0|blithely regular ideas cajole quickly fluffily regular packages. regular
2370|70183|F|111384.31|1994-01-17|1-URGENT|Clerk#000000231|0|evenly final requests
2371|9319|O|254610.01|1998-01-07|1-URGENT|Clerk#000000028|0|regular requests ha
2372|14531|O|134497.83|1997-11-21|5-LOW|Clerk#000000342|0|pinto beans eat enticingly excuses. blithely iron
2373|13117|F|66089.88|1994-03-12|4-NOT SPECIFIED|Clerk#000000306|0|slyly bold pinto beans use furio
2374|1933|F|185799.93|1993-10-29|4-NOT SPECIFIED|Clerk#000000081|0|final
2375|2425|O|159742.33|1996-11-20|3-MEDIUM|Clerk#000000197|0|carefully ironic deposits beyond the regular accounts slee
2400|18199|O|118701.73|1998-07-25|5-LOW|Clerk#000000782|0|slyly pending foxes
2401|73784|O|122669.47|1997-07-29|4-NOT SPECIFIED|Clerk#000000531|0|unusual accounts across the bold theodolites a
2402|32860|O|117512.24|1996-09-06|4-NOT SPECIFIED|Clerk#000000162|0|quickly even dependencies above the bo
2403|27188|O|150152.68|1998-04-11|3-MEDIUM|Clerk#000000820|0|ironic packages wake caref
2404|38335|O|163451.15|1997-03-13|4-NOT SPECIFIED|Clerk#000000409|0|carefully regular requests nag furiously furiously reg
2405|35642|O|132016.38|1996-12-23|3-MEDIUM|Clerk#000000535|0|furiously ironic packages are carefully. quickly silent depo
2406|3319|O|254931.19|1996-10-28|5-LOW|Clerk#000000561|0|enticing accounts haggle f
2407|26765|O|142106.62|1998-06-19|2-HIGH|Clerk#000000068|0|blithely even ideas are after th
2432|50959|O|95995.74|1996-07-13|1-URGENT|Clerk#000000115|0|furiously final ideas among the slyly ironic packages cajole carefully sil
2433|14950|F|181121.55|1994-08-22|4-NOT SPECIFIED|Clerk#000000324|0|furiously ironic packages wake carefully above the ru
2434|11842|O|181050.38|1997-04-27|3-MEDIUM|Clerk#000000190|0|even excuses snooze carefully. slyly ironic foxes alo
2435|35659|F|186277.96|1993-02-21|5-LOW|Clerk#000000112|0|final
2436|62486|O|79747.58|1995-09-11|4-NOT SPECIFIED|Clerk#000000549|0|final foxes cajole after the
2437|42181|F|238391.47|1993-04-21|4-NOT SPECIFIED|Clerk#000000578|0|pending deposits integrate fluffily along the regula
2438|6272|F|276856.64|1993-07-15|2-HIGH|Clerk#000000744|0|carefully regular accounts cajole fluffily regular dep
2439|26989|O|53436.58|1997-03-15|2-HIGH|Clerk#000000819|0|ruthlessly express ideas affix furiously. slyly ironi
2464|72422|O|35762.93|1997-11-23|5-LOW|Clerk#000000633|0|carefully regular foxes cajo
2465|16177|O|276471.19|1995-06-24|1-URGENT|Clerk#000000078|0|ironic
2466|8984|F|210477.51|1994-03-06|1-URGENT|Clerk#000000424|0|slyly final deposits accordi
2467|17099|O|9859.08|1995-07-16|4-NOT SPECIFIED|Clerk#000000914|0|pending frays haggle blithely slyly expr
2468|55420|O|209407.35|1997-06-09|4-NOT SPECIFIED|Clerk#000000260|0|even dependencies wake: ironic
2469|61450|O|278242.57|1996-11-26|5-LOW|Clerk#000000730|0|idly bold accounts use
2470|28117|O|182170.45|1997-04-19|3-MEDIUM|Clerk#000000452|0|even accounts cajole about the fina
2471|44188|O|66207.44|1998-03-12|4-NOT SPECIFIED|Clerk#000000860|0|regular excuses are fluffily above the requests. fu
2496|67060|F|176338.69|1994-01-09|2-HIGH|Clerk#000000142|0|slyly bold accounts un
2497|23453|F|271924.01|1992-08-27|1-URGENT|Clerk#000000977|0|final ideas across the furiously pending accounts
2498|47935|F|46952.39|1993-11-08|5-LOW|Clerk#000000373|0|carefully unusual packages detect slyly. blithely final requests are.
2499|60497|O|189129.96|1995-09-24|1-URGENT|Clerk#000000277|0|ironic packages wake carefully about the blithely even requests. ironic
2500|66439|F|180185.69|1992-08-15|2-HIGH|Clerk#000000447|0|daring frets boost slyly at the furiously daring foxes. furiously regular acc
2501|33208|O|146858.57|1997-05-25|5-LOW|Clerk#000000144|0|slyly unusual tithes sleep furiously ruthless packages. even account
2502|34678|F|33341.63|1993-05-28|4-NOT SPECIFIED|Clerk#000000914|0|furiously unusual pinto beans detect. quickly silent dugou
2503|3269|F|256988.19|1993-06-20|3-MEDIUM|Clerk#000000294|0|final accounts above the
2528|27493|F|105980.12|1994-11-20|1-URGENT|Clerk#000000789|0|blithely even asymptotes may cajole from the fu
2529|67418|O|5108.08|1996-08-20|2-HIGH|Clerk#000000511|0|carefully unusual pinto beans cajole accounts. carefully
2530|63538|F|73404.83|1994-03-21|3-MEDIUM|Clerk#000000291|0|requests cajole. quickly regular s
2531|21677|O|212455.81|1996-05-06|4-NOT SPECIFIED|Clerk#000000095|0|silent deposits across the bold
2532|46768|O|194853.30|1995-10-11|2-HIGH|Clerk#000000498|0|quiet
2533|24775|O|271648.35|1997-03-24|1-URGENT|Clerk#000000594|0|finally regular depo
2534|37609|O|266087.67|1996-07-17|3-MEDIUM|Clerk#000000332|0|bold
2535|60064|F|98679.30|1993-05-25|5-LOW|Clerk#000000296|0|carefully even requests along the carefully special foxes affix furio
2560|65386|F|256577.06|1992-09-05|1-URGENT|Clerk#000000538|0|carefully ironic platelets a
2561|28561|O|187028.12|1997-11-14|1-URGENT|Clerk#000000861|0|never even dependencies are against the ironic requests. ideas detect care
2562|4078|F|202779.55|1992-08-01|1-URGENT|Clerk#000000467|0|fluffily final requests haggle quickly 
2563|30562|F|231543.77|1993-11-19|4-NOT SPECIFIED|Clerk#000000150|0|regular
2564|38041|F|6137.19|1994-09-09|2-HIGH|Clerk#000000718|0|even platelets grow slyly aft
2565|27652|O|271045.42|1998-02-28|3-MEDIUM|Clerk#000000032|0|quickly special pinto beans hang furiously. ideas affix fu
2566|42739|F|119202.82|1992-10-10|3-MEDIUM|Clerk#000000414|0|express
2567|34694|O|410714.87|1998-02-27|2-HIGH|Clerk#000000031|0|furiously regular requests wake above the slyly ironic p
2592|50287|F|14752.50|1993-03-05|4-NOT SPECIFIED|Clerk#000000524|0|blithely regular accounts about the final d
2593|45628|F|156261.68|1993-09-04|2-HIGH|Clerk#000000468|0|slyly final deposits cajole carefully care
2594|38800|F|166996.09|1992-12-17|1-URGENT|Clerk#000000550|0|special theodolites haggle qui
2595|36848|O|268134.86|1995-12-14|4-NOT SPECIFIED|Clerk#000000222|0|blithely regular theodolites
2596|21164|O|98349.65|1996-08-17|1-URGENT|Clerk#000000242|0|even dependencies haggle quickly foxes! furiously bold in
2597|51728|F|40910.10|1993-02-04|2-HIGH|Clerk#000000757|0|furiously final accounts nag furiously carefully regular deposits. ironic f
2598|55978|O|122455.19|1996-03-05|3-MEDIUM|Clerk#000000391|0|regular theodolites boost furiously. re
2599|74141|O|93475.24|1996-11-07|2-HIGH|Clerk#000000722|0|closely regular accounts are. pending accounts print quickly. ir
2624|25594|O|32738.33|1996-11-28|5-LOW|Clerk#000000930|0|furiously unusual ideas integrate slyly. sil
2625|19024|F|67748.39|1992-10-14|4-NOT SPECIFIED|Clerk#000000386|0|quickly regular ideas nod carefully fluffily special packages
2626|68518|O|138150.59|1995-09-08|4-NOT SPECIFIED|Clerk#000000289|0|furiously pending theodolites are above the c
2627|74212|F|32650.46|1992-03-24|3-MEDIUM|Clerk#000000181|0|even dependencies use blithely regular platelets. furiously ironic deposit
2628|27614|F|294261.00|1993-10-22|5-LOW|Clerk#000000836|0|accounts are. fluffy deposits cajole slyly 
2629|68599|O|153872.19|1998-04-06|5-LOW|Clerk#000000680|0|slyly express requests w
2630|41971|F|167333.52|1992-10-24|5-LOW|Clerk#000000712|0|ironic packages nag slyly after the express
2631|17509|F|110236.77|1993-09-24|5-LOW|Clerk#000000833|0|fluffily pending ideas are carefully special accounts. slyly silent request
2656|38263|F|155270.44|1993-05-04|1-URGENT|Clerk#000000307|0|ironic
2657|12295|O|208507.88|1995-10-17|2-HIGH|Clerk#000000160|0|never express theodolites haggle closely. fluffily enticing req
2658|6692|O|247134.77|1995-09-23|3-MEDIUM|Clerk#000000400|0|excuses maintain blithely about the furiously unusual
2659|41027|F|111070.20|1993-12-18|4-NOT SPECIFIED|Clerk#000000758|0|carefully permanent accounts cajole carefully regularly special pinto be
2660|63119|O|31698.92|1995-08-05|5-LOW|Clerk#000000480|0|theodolites against the blit
2661|36943|O|124646.63|1997-01-04|3-MEDIUM|Clerk#000000217|0|fluffily regular package
2662|18415|O|157332.85|1996-08-21|3-MEDIUM|Clerk#000000589|0|final excuses use. bold d
2663|47006|O|54306.71|1995-09-06|1-URGENT|Clerk#000000950|0|carefully even packages use blithely. car
2688|48671|F|250136.14|1992-01-24|2-HIGH|Clerk#000000720|0|never final packages across the slyly unusual p
2689|50653|F|81126.98|1992-04-09|4-NOT SPECIFIED|Clerk#000000698|0|bold
2690|46750|O|303967.78|1996-03-31|3-MEDIUM|Clerk#000000760|0|foxes cajole furiously fluffily express theodolit
2691|2930|F|43428.80|1992-04-30|5-LOW|Clerk#000000439|0|ironic requests dazzle fl
2692|30859|O|39261.35|1997-12-02|3-MEDIUM|Clerk#000000878|0|blithely ruthless instructions nag blithely accordi
2693|8509|O|112134.56|1996-09-04|1-URGENT|Clerk#000000370|0|even ideas cajole at the deposits. ideas about the bold platelets a
2694|59545|O|135201.60|1996-03-14|5-LOW|Clerk#000000722|0|blithely regular ac
2695|28138|O|216051.30|1996-08-20|1-URGENT|Clerk#000000697|0|regular deposits play according to the ironic packages. fi
2720|14983|F|225957.34|1993-06-08|1-URGENT|Clerk#000000948|0|blithely silent theodolites haggle carefully. carefully ironic fo
2721|38633|O|67134.76|1996-01-27|2-HIGH|Clerk#000000401|0|unusual
2722|17317|F|91872.56|1994-04-09|5-LOW|Clerk#000000638|0|carefully bold attain
2723|29573|O|137234.83|1995-10-06|5-LOW|Clerk#000000836|0|theodolites use slyly regular foxes. excuses against the final a
2724|68413|F|169578.64|1994-09-14|2-HIGH|Clerk#000000217|0|blithely silent requests at the slowly final 
2725|44174|F|109114.54|1994-05-21|4-NOT SPECIFIED|Clerk#000000835|0|requests cajole fluffily. fluffily final packages ha
2726|2833|F|65100.96|1992-11-27|5-LOW|Clerk#000000470|0|final
2727|36925|O|4230.70|1998-04-19|4-NOT SPECIFIED|Clerk#000000879|0|regular
2752|29035|F|281980.56|1993-11-19|2-HIGH|Clerk#000000648|0|furiously even packages along the ironi
2753|7694|F|227829.61|1993-11-30|2-HIGH|Clerk#000000380|0|furiously special dugouts after the fur
2754|71872|F|30739.99|1994-04-03|2-HIGH|Clerk#000000960|0|unusual
2755|58828|F|159668.11|1992-02-07|4-NOT SPECIFIED|Clerk#000000177|0|furiously unusual instructions use carefully slyly stealthy fo
2756|58273|F|225102.73|1994-04-18|1-URGENT|Clerk#000000537|0|express dolphins sleep. slyly ironic accounts sleep furiously regular pack
2757|37750|O|144716.10|1995-07-20|2-HIGH|Clerk#000000216|0|furiously unusual foxes use regular
2758|20590|O|52233.20|1998-07-12|5-LOW|Clerk#000000863|0|quickly regular requests nag carefully against the ironic asymptotes. 
2759|57859|F|125936.44|1993-11-25|4-NOT SPECIFIED|Clerk#000000071|0|pending
2784|47098|O|140621.56|1998-01-07|1-URGENT|Clerk#000000540|0|blithely pending platelets among the fluffily regular dolphins boost
2785|73004|O|204280.52|1995-07-21|2-HIGH|Clerk#000000098|0|ironically express packages detect quickly. ironic
2786|39380|F|262689.50|1992-03-22|2-HIGH|Clerk#000000976|0|pending requests use. theodolites alongside of the unusual requests 
2787|51407|O|4617.55|1995-09-30|1-URGENT|Clerk#000000906|0|theodolites are even
2788|61678|F|17314.87|1994-09-22|1-URGENT|Clerk#000000641|0|ironic deposits sleep slyly among th
2789|18007|O|330334.53|1998-03-14|2-HIGH|Clerk#000000972|0|carefully unusual senti
2790|12427|F|254350.79|1994-08-19|2-HIGH|Clerk#000000679|0|regular instructions integrate ru
2791|60343|F|207522.59|1994-10-10|2-HIGH|Clerk#000000662|0|even
2816|28348|F|48683.40|1994-09-20|2-HIGH|Clerk#000000289|0|regular
2817|19757|F|112775.28|1994-04-19|3-MEDIUM|Clerk#000000982|0|busily bold foxes haggle ev
2818|24079|F|184648.05|1994-12-12|3-MEDIUM|Clerk#000000413|0|furiously unusual frets wake carefully
2819|50923|F|96039.81|1994-05-05|1-URGENT|Clerk#000000769|0|carefully final foxes are fluffil
2820|9031|F|179923.06|1994-05-20|3-MEDIUM|Clerk#000000807|0|slyly ironic foxes nag slyly. fin
2821|58264|F|59790.61|1993-08-09|3-MEDIUM|Clerk#000000323|0|regular requests wake. blithely even requests cajole 
2822|39385|F|51874.89|1993-07-26|2-HIGH|Clerk#000000510|0|slyly final sheaves use car
2823|39010|O|259803.10|1995-09-09|2-HIGH|Clerk#000000567|0|bold requests cajole regular packag
2848|34426|F|140514.83|1992-03-10|1-URGENT|Clerk#000000256|0|foxes cajole carefully pending
2849|22748|O|257904.58|1996-04-30|2-HIGH|Clerk#000000659|0|slowly special theodolites according to the 
2850|49570|O|172479.97|1996-10-02|2-HIGH|Clerk#000000392|0|final asymptotes haggle slyly regular accoun
2851|72241|O|12745.17|1997-09-07|5-LOW|Clerk#000000566|0|special
2852|44561|F|136680.82|1993-01-16|1-URGENT|Clerk#000000740|0|slyly even ideas shall have to sleep. furiou
2853|46409|F|141989.17|1994-05-05|2-HIGH|Clerk#000000878|0|regularly ironic dependencies wake carefully across the blithely express
2854|69148|F|220903.23|1994-06-27|1-URGENT|Clerk#000000010|0|slyly ironic asymptotes along the carefully final id
2855|23995|F|53353.76|1993-04-04|4-NOT SPECIFIED|Clerk#000000973|0|furiously ironic instru
2880|3935|F|201279.27|1992-03-15|2-HIGH|Clerk#000000756|0|blithely silent packages a
2881|49270|F|60704.25|1992-05-10|5-LOW|Clerk#000000864|0|blithely regular deposits are according to the silent requests. fu
2882|60046|O|259388.77|1995-08-22|2-HIGH|Clerk#000000891|0|ironic dependencies cajole furiously furiously regular accounts? furiousl
2883|60394|F|207457.52|1995-01-23|5-LOW|Clerk#000000180|0|blithely even excuses nag quickly. deposits after the blithe
2884|45688|O|96429.67|1997-10-12|3-MEDIUM|Clerk#000000780|0|furiously bold theodolites among the ironic
2885|3011|F|204936.77|1992-09-19|4-NOT SPECIFIED|Clerk#000000280|0|blithely bold deposits are. fluffily perman
2886|53719|F|172988.47|1994-11-13|4-NOT SPECIFIED|Clerk#000000619|0|warhorses sleep blithely busi
2887|53713|O|49050.18|1997-05-26|5-LOW|Clerk#000000566|0|requests are. pending
2912|46006|F|37395.71|1992-03-12|5-LOW|Clerk#000000186|0|carefully regular foxes across the platelets 
2913|21103|O|203777.34|1997-07-12|3-MEDIUM|Clerk#000000118|0|express packages are. requests cajole. bo
2914|53509|F|81257.62|1993-03-03|3-MEDIUM|Clerk#000000543|0|slyly final requests cajole slyly. stea
2915|46246|F|112868.18|1994-03-31|5-LOW|Clerk#000000410|0|accounts use furiously
2916|3676|O|24476.41|1995-12-27|2-HIGH|Clerk#000000681|0|regular dependencies use blithely. even
2917|45365|O|132825.98|1997-12-09|4-NOT SPECIFIED|Clerk#000000061|0|carefully regular frays behind 
2918|58741|O|36591.28|1996-09-08|3-MEDIUM|Clerk#000000439|0|blithely ironic escapades are furiously ac
2919|26272|F|204443.75|1993-12-10|2-HIGH|Clerk#000000209|0|bold
2944|6766|O|241081.91|1997-09-24|4-NOT SPECIFIED|Clerk#000000740|0|carefully pending dependencies wake quickly blithely furious asymptot
2945|14080|O|314546.98|1996-01-03|2-HIGH|Clerk#000000499|0|ruthlessly even pinto bean
2946|62062|O|159864.59|1996-02-05|5-LOW|Clerk#000000329|0|slyly special deposits maintain carefully bold accounts. express account
2947|34769|P|83456.06|1995-04-26|1-URGENT|Clerk#000000464|0|even
2948|21862|F|175192.81|1994-08-23|5-LOW|Clerk#000000701|0|even instructions us
2949|68119|F|153257.34|1994-04-12|2-HIGH|Clerk#000000184|0|furiously express ideas use slyly blithely furious packages. slyly iro
2950|67243|O|268323.04|1997-07-06|1-URGENT|Clerk#000000833|0|final
2951|36812|O|153533.78|1996-02-06|2-HIGH|Clerk#000000680|0|final pinto beans haggle carefully. slyly re
2976|14015|F|218714.53|1993-12-10|4-NOT SPECIFIED|Clerk#000000159|0|furiously special accoun
2977|35545|O|47221.33|1996-08-27|3-MEDIUM|Clerk#000000252|0|carefully bold pinto be
2978|21875|P|206736.43|1995-05-03|1-URGENT|Clerk#000000135|0|even theodolites are furiously after the blithely bold accounts. ironic depe
2979|66464|O|158655.81|1996-03-23|3-MEDIUM|Clerk#000000820|0|furiously special sentiments believe fluffily. regu
2980|1873|O|250398.72|1996-09-14|3-MEDIUM|Clerk#000000661|0|unusual packages affix blithely. regular instructions acros
2981|23695|O|59745.10|1998-07-29|5-LOW|Clerk#000000299|0|theodolites alongside of the furiously final
2982|42154|F|89526.42|1995-03-19|2-HIGH|Clerk#000000402|0|slyly pending deposits sleep. ironic instructions detect a
2983|30583|F|58337.39|1992-01-07|1-URGENT|Clerk#000000278|0|fluffily bold platelets integrate according to the instructions. pe
3008|19655|O|229426.89|1995-11-08|3-MEDIUM|Clerk#000000701|0|express foxes for the unusual deposi
3009|27199|O|154331.34|1997-02-28|1-URGENT|Clerk#000000205|0|carefully final accounts use quickly blithely ironic requests. blithely q
3010|3730|O|247270.52|1996-01-26|2-HIGH|Clerk#000000931|0|ironic packages boost fluffily furiously regular requests.
3011|44876|F|61668.60|1992-01-14|5-LOW|Clerk#000000515|0|slyly ironic pinto beans boost. blithely regular accounts haggle
3012|15673|F|94731.28|1993-05-05|1-URGENT|Clerk#000000414|0|carefully ironic warthogs cajole quickly silen
3013|71119|O|257676.65|1997-02-05|5-LOW|Clerk#000000591|0|ironic packages after the furi
3014|14374|F|265570.71|1992-10-30|4-NOT SPECIFIED|Clerk#000000476|0|blithely final accounts after the ideas cajole carefully p
3015|50764|F|151577.00|1992-09-27|5-LOW|Clerk#000000013|0|blithely ruthless deposits sleep quietly ideas. fluffily ironic theodolite
3040|55333|F|195716.32|1993-04-12|3-MEDIUM|Clerk#000000544|0|regular accounts cajole. final waters against the fluffily regular foxe
3041|56287|O|37730.16|1997-06-03|5-LOW|Clerk#000000092|0|quietly ironic packages will use according to the daring requests. carefully
3042|9940|F|174020.03|1994-11-21|3-MEDIUM|Clerk#000000573|0|ironically ironic packages
3043|21667|F|132068.13|1992-04-25|5-LOW|Clerk#000000137|0|blithely regular pinto beans abo
3044|26362|O|67928.47|1996-04-03|2-HIGH|Clerk#000000008|0|silent
3045|24898|O|117898.92|1995-09-27|1-URGENT|Clerk#000000405|0|final
3046|15688|O|206388.73|1995-11-30|2-HIGH|Clerk#000000522|0|fluffily silent deposits haggle furiously a
3047|12283|O|76204.24|1997-03-21|1-URGENT|Clerk#000000962|0|blithely ironic she
3072|11219|F|122813.97|1994-01-30|4-NOT SPECIFIED|Clerk#000000370|0|final tithes sleep carefully regular
